,Date,Weighted_Sentiment_Score,Like Count,Retweet Count,Follower Count,Daily_Avg_Sentiment_Score,Polarity,Tweet Volume
2625,2018-05-15,8978.360799999999,48,12,97592,0.09194241592594109,positive,52
2626,2018-05-16,1773.888400000003,164,60,221258,0.008009176366476748,neutral,24
2627,2018-05-17,887.1072,0,0,3740,0.2371944385026738,positive,12
2628,2018-05-18,956.5308000000001,4,8,6588,0.1449289090909091,positive,28
2629,2018-05-19,1074.7264,0,0,28068,0.03829009548239989,neutral,20
2630,2018-05-20,6815.784,16,4,29601,0.23009972654535632,positive,8
2631,2018-05-21,1599.6956,28,20,8464,0.18793416353383458,positive,20
2632,2018-05-22,35407.6176,288,72,314440,0.11247654891994917,positive,36
2633,2018-05-23,-62208.5964,180,52,175494,-0.35400906183490205,negative,28
2634,2018-05-24,39683.012800000004,40,20,114176,0.34737747119997203,positive,36
2635,2018-05-25,32099.516800000005,208,52,162956,0.19666893441819433,positive,40
2636,2018-05-26,0.0,4,0,36363,0.0,neutral,8
2637,2018-05-27,-1459.6280000000002,44,0,9008,-0.16124922669023423,negative,16
2638,2018-05-28,22560.379999999997,80,16,77688,0.2900388254653913,positive,12
2639,2018-05-29,0.0,24,24,5944,0.0,neutral,12
2640,2018-05-30,10219.1992,248,32,270297,0.037768173939396174,neutral,28
2641,2018-05-31,0.0,4,0,290004,0.0,neutral,12
2642,2018-06-02,14501.3568,56,40,36868,0.39231026945135805,positive,20
2643,2018-06-03,-3773.6636,4,0,15692,-0.24042199286442406,negative,16
2644,2018-06-04,369.88960000000003,4,0,2380,0.155155033557047,positive,16
2645,2018-06-05,0.0,16,0,17292,0.0,neutral,12
2646,2018-06-06,326.5175999999993,88,36,109694,0.002973261214008626,neutral,36
2647,2018-06-07,6849.4655999999995,164,64,127485,0.05363170233257381,positive,76
2648,2018-06-08,-13415805.1102,372,104,52060267,-0.2576952294015474,negative,192
2649,2018-06-09,152238.2666,324,104,635231,0.23949675313336238,positive,184
2650,2018-06-10,37266.779200000004,332,28,130300,0.2852194948721874,positive,152
2651,2018-06-11,113403.9969,344,88,467307,0.24245144599873006,positive,248
2652,2018-06-12,3789333.4395,1900,576,10275982,0.36866750241135393,positive,460
2653,2018-06-13,59868.168000000005,528,96,805698,0.07424846153273755,positive,80
2654,2018-06-14,24271.5096,48,36,66292,0.36566695191032905,positive,44
2655,2018-06-15,91775.1558,1760,368,151198,0.598562251672906,positive,40
2656,2018-06-16,36688.793600000005,108,32,71724,0.5105309139485695,positive,16
2657,2018-06-17,30353.652800000003,68,24,77900,0.38918931172427945,positive,36
2658,2018-06-18,60870.851200000005,652,108,80836,0.74600288249424,positive,16
2659,2018-06-19,-316.92719999999997,32,8,484392,-0.0006542243286983519,neutral,32
2660,2018-06-20,592.812,8,0,6562,0.09023013698630138,positive,24
2661,2018-06-21,-4896.9732,64,16,23916,-0.2040745624270712,negative,32
2662,2018-06-22,14621.944399999993,256,40,150848,0.09674181178214149,positive,44
2663,2018-06-23,6682.103999999999,8,4,14812,0.4507625472207231,positive,24
2664,2018-06-24,10497.661600000001,80,28,30736,0.3403469588898976,positive,20
2665,2018-06-25,34401.5736,1392,252,132360,0.2567204978955852,positive,32
2666,2018-06-26,3195.1808,64,20,50592,0.0630511642592154,positive,60
2667,2018-06-27,41178.012,208,60,131259,0.31307649379975216,positive,60
2668,2018-06-28,1415264.9400000002,772,356,2425140,0.5833094035778406,positive,80
2669,2018-06-29,1483750.4148,504,152,2467516,0.6011535722794035,positive,108
2670,2018-06-30,3052572.159,376,84,7309201,0.41760789713777424,positive,132
2671,2018-07-01,327.9504,8,12,39916,0.008211899038461538,neutral,12
2672,2018-07-02,9.7984,8,4,52,0.1531,positive,4
2673,2018-07-03,23584.4852,0,0,59812,0.39431025881094095,positive,16
2674,2018-07-04,65301.243200000004,8,0,99032,0.6593421163166397,positive,40
2675,2018-07-05,48236.355599999995,288,48,271510,0.17744000500283247,positive,44
2676,2018-07-06,3841.2760000000003,4,0,15156,0.25338232189973614,positive,24
2677,2018-07-07,23642.5628,44,8,125980,0.18759174495366257,positive,80
2678,2018-07-08,220571.7232,204,64,863712,0.25529725595499897,positive,124
2679,2018-07-09,118892.4752,516,92,343838,0.3451701433606429,positive,184
2680,2018-07-10,108022.8832,96,24,355380,0.3038618374120956,positive,92
2681,2018-07-11,15818.187600000005,1048,176,445160,0.035436278182013704,neutral,252
2682,2018-07-12,2321861.7721,1004,276,4172549,0.5562905840416558,positive,456
2683,2018-07-13,40135.5231,64,24,111777,0.3587853493049658,positive,68
2684,2018-07-14,65216.241200000004,260,116,132959,0.48911569505381186,positive,80
2685,2018-07-15,1009.8879999999999,24,12,67666,0.014916664204897933,neutral,100
2686,2018-07-16,2512220.3838,112,24,12725029,0.19742143884185392,positive,80
2687,2018-07-17,13896.8104,76,40,730704,0.019015366848197914,neutral,128
2688,2018-07-18,3631119.0261999997,164,44,9092622,0.399338712612025,positive,116
2689,2018-07-19,2511897.0566,100,28,10904968,0.23034158127539636,positive,120
2690,2018-07-20,43098.8528,76,20,144096,0.29889905681313805,positive,72
2691,2018-07-21,2665.992,52,12,82300,0.03236841338448837,neutral,80
2692,2018-07-22,9444.6968,36,8,51800,0.18217531054702568,positive,56
2693,2018-07-23,31255.390400000004,104,28,289340,0.10797379504753483,positive,84
2694,2018-07-24,19000.409999999996,132,28,93763,0.20229773324957673,positive,100
2695,2018-07-25,56742.9304,184,60,759669,0.07467029831046448,positive,116
2696,2018-07-26,75616.2628,232,76,2870996,0.02633516437131004,neutral,80
2697,2018-07-27,329729.0352,92,16,789623,0.41752069400846614,positive,84
2698,2018-07-28,3192.7424,16,4,28248,0.11294546483656431,positive,48
2699,2018-07-29,-282.88,8,4,12772,-0.022127659574468085,neutral,48
2700,2018-07-30,326324.72400000005,232,108,907841,0.35931683662177477,positive,112
2701,2018-07-31,124390.23359999999,300,84,780496,0.1592949410921012,positive,92
2702,2018-08-01,8021.124,12,4,22080,0.36301249094858795,positive,16
2703,2018-08-02,363.94919999999996,44,8,14573,0.024885415384615382,neutral,16
2704,2018-08-03,187119.3752,64,16,422608,0.4426891115905822,positive,36
2705,2018-08-04,9851.2944,124,24,59600,0.1648807391042378,positive,28
2706,2018-08-05,47973.452,304,160,277859,0.17236610700517024,positive,40
2707,2018-08-06,47878.128800000006,68,16,106748,0.44816280515201445,positive,52
2708,2018-08-07,-2830191.91,56,24,6709196,-0.42183268507660143,negative,96
2709,2018-08-08,150080.49039999998,76,12,362372,0.41406083540252714,positive,80
2710,2018-08-09,25709.2208,244,60,94024,0.27255131880247646,positive,116
2711,2018-08-10,227000.5116,424,136,2164352,0.10485438281094105,positive,152
2712,2018-08-11,2660492.2425,624,116,8882486,0.299496178809365,positive,260
2713,2018-08-12,249349.1882,332,72,1662785,0.14992234087647285,positive,356
2714,2018-08-13,336243.04,128,64,849432,0.395755110495937,positive,116
2715,2018-08-14,10036.0396,152,12,654644,0.01532669057189283,neutral,144
2716,2018-08-15,11954.4524,116,8,58612,0.2035285412694089,positive,120
2717,2018-08-16,-6643.8464,144,64,2448044,-0.002713710189964105,neutral,112
2718,2018-08-17,-3590.3628000000053,172,44,635296,-0.005649559410365194,neutral,180
2719,2018-08-18,80843.4828,128,44,215944,0.3740744914767995,positive,76
2720,2018-08-19,277331.7424,300,108,577264,0.4800851389715963,positive,220
2721,2018-08-20,135040.42,380,52,2824276,0.04780686003650643,neutral,148
2722,2018-08-21,151214.5867,352,76,720205,0.20983577868346304,positive,192
2723,2018-08-22,131559.7396,412,64,469656,0.2798357474071112,positive,168
2724,2018-08-23,538250.0503,180,16,1408233,0.38216342485137694,positive,100
2725,2018-08-24,17234.8348,232,28,397576,0.04332145607737862,neutral,100
2726,2018-08-25,4332.501199999999,72,16,163232,0.026527683076169477,neutral,80
2727,2018-08-26,9307.282799999999,60,4,36156,0.25696528989508555,positive,56
2728,2018-08-27,2706947.4825,216,92,4661359,0.5806822929437044,positive,80
2729,2018-08-28,25782.1292,128,32,339631,0.07587643345468244,positive,140
2730,2018-08-29,19282.1288,140,28,71020,0.270862066640445,positive,120
2731,2018-08-30,-5032827.4176,336,96,21615866,-0.23282559379964138,negative,136
2732,2018-08-31,283726.9108,336,44,647524,0.4379150472909567,positive,140
2733,2018-09-01,82.52759999999995,16,0,25508,0.0032333333333333316,neutral,12
2734,2018-09-02,0.0,12,4,2592,0.0,neutral,4
2735,2018-09-03,389657.39160000003,616,236,971989,0.4005355362284279,positive,88
2736,2018-09-04,5201.2480000000005,24,16,19768,0.2625831987075929,positive,32
2737,2018-09-05,-29059.7,204,72,215809,-0.13448272670476896,negative,48
2738,2018-09-06,10432.978799999999,52,8,33220,0.31349094951923073,positive,32
2739,2018-09-07,-104124.4668,52,8,648724,-0.16049173037559494,negative,56
2740,2018-09-08,34540.9496,180,96,72900,0.47202565868590796,positive,56
2741,2018-09-09,-133322.4252,100,24,375820,-0.3546337358755559,negative,92
2742,2018-09-10,-40755.084299999995,8980,1976,3001241,-0.013530019550514125,neutral,120
2743,2018-09-11,455492.1276,432,100,1239516,0.36731814220094705,positive,292
2744,2018-09-12,339205.41860000003,328,88,930941,0.36420558239214396,positive,368
2745,2018-09-13,67078.256,124,40,157492,0.42547226873699695,positive,116
2746,2018-09-14,2517627.4504,528,64,3241896,0.776449273027379,positive,104
2747,2018-09-15,29719.054,220,24,194692,0.15245544178602208,positive,120
2748,2018-09-16,15678.9612,136,36,67430,0.23193043401082808,positive,72
2749,2018-09-17,34186496.146400005,4360,408,45406823,0.7528143232506433,positive,108
2750,2018-09-18,129926.43439999998,84,12,391716,0.3316040202954478,positive,100
2751,2018-09-19,38217.0056,136,24,94984,0.4016754141091398,positive,104
2752,2018-09-20,372699.2888,640,108,591084,0.629738318982414,positive,288
2753,2018-09-21,457.2051999999994,96,28,109576,0.0041677775752051,neutral,88
2754,2018-09-22,-9783.4868,244,20,105876,-0.09217530431505559,negative,88
2755,2018-09-23,5120.8063999999995,96,28,79948,0.06395252272954341,positive,100
2756,2018-09-24,156949.8312,168,20,530848,0.2955540324949721,positive,92
2757,2018-09-25,288969.50999999995,164,40,636544,0.45382083650046795,positive,120
2758,2018-09-26,438102.16229999997,304,64,1073726,0.4078806531830547,positive,164
2759,2018-09-27,484331.5976,376,100,799640,0.6053267246249293,positive,120
2760,2018-09-28,71642.6171,220,80,459010,0.15597878796455553,positive,128
2761,2018-09-29,17532.0616,728,636,453094,0.038577957919103636,neutral,136
2762,2018-09-30,126636.26920000001,380,40,273580,0.46217616496350367,positive,112
2763,2018-10-01,1540.83,0,12,55564,0.027724737296674823,neutral,28
2764,2018-10-02,1752.682,12,0,5828,0.3001167808219178,positive,20
2765,2018-10-03,0.0,4,0,68912,0.0,neutral,16
2766,2018-10-04,3726.1096000000002,184,116,86996,0.04268362353372434,neutral,64
2767,2018-10-05,11580.686,212,44,118448,0.09755935773015231,positive,48
2768,2018-10-06,0.0,32,24,35644,0.0,neutral,12
2769,2018-10-07,6606.585999999999,60,4,43736,0.15083529680365296,positive,68
2770,2018-10-08,153929.7606,220,48,433384,0.35496149124182524,positive,84
2771,2018-10-09,46710.942,216,44,226328,0.20614923120377074,positive,116
2772,2018-10-10,8066751.2152,632,332,36235528,0.2226140216663357,positive,228
2773,2018-10-11,83502.77240000002,456,124,2822784,0.02957563119739432,neutral,192
2774,2018-10-12,301853.0256,788,176,3378419,0.08932193409270273,positive,360
2775,2018-10-13,1214479.3983999998,360,72,2801976,0.4333699441337592,positive,88
2776,2018-10-14,38492.740000000005,176,24,428112,0.08987079512131345,positive,140
2777,2018-10-15,-551240.7056,412,92,5834206,-0.09447611031225202,negative,164
2778,2018-10-16,386099.776,348,92,845604,0.456358978965633,positive,160
2779,2018-10-17,359837.69920000003,632,104,1114336,0.3227035556448373,positive,188
2780,2018-10-18,127681.6317,120,48,522125,0.2444636089321511,positive,260
2781,2018-10-19,25798.5692,288,28,2383716,0.010821402229500275,neutral,152
2782,2018-10-20,222542.822,64,20,496641,0.4480201761538074,positive,112
2783,2018-10-21,304278.148,196,24,668972,0.45469483795383087,positive,132
2784,2018-10-22,935266.8922,248,60,2611077,0.35814975279401545,positive,136
2785,2018-10-23,75710.39760000001,172,12,186176,0.40625884095299425,positive,132
2786,2018-10-24,44920.406800000004,164,44,436524,0.10285577150288966,positive,252
2787,2018-10-25,338632.4604,156,32,745324,0.45422804783826415,positive,132
2788,2018-10-26,20750.808,180,92,60452,0.3417233383835057,positive,124
2789,2018-10-27,302323.0612,224,8,399228,0.7568293726530817,positive,140
2790,2018-10-28,287591.9316,288,24,434320,0.6616906523219643,positive,100
2791,2018-10-29,61344.2156,172,52,174916,0.3502581683224849,positive,108
2792,2018-10-30,40889.69,196,0,692985,0.05898847487164247,positive,104
2793,2018-10-31,315520.944,912,124,1587191,0.1986623725701679,positive,272
2794,2018-11-01,2329.3572000000004,28,0,27020,0.08611938775510206,positive,60
2795,2018-11-02,5943.8148,12,0,11264,0.527120858460447,positive,12
2796,2018-11-03,1572.6432000000002,8,0,5948,0.26404351914036267,positive,12
2797,2018-11-04,-50489.126,40,20,102493,-0.49232227238598575,negative,28
2798,2018-11-05,840252.7662,264,84,1949171,0.431005169069909,positive,128
2799,2018-11-06,25782.0336,92,16,364612,0.07068993638955912,positive,24
2800,2018-11-07,1382649.9868,372,24,4229663,0.3268630500898451,positive,96
2801,2018-11-08,12474.511599999998,148,20,419892,0.029696975670142355,neutral,104
2802,2018-11-09,289559.53990000003,236,40,588359,0.49191696025550646,positive,176
2803,2018-11-10,3686416.5209,1756,268,6649294,0.554238501436858,positive,128
2804,2018-11-11,16743.0944,68,24,117712,0.14212670537502972,positive,160
2805,2018-11-12,719657.582,1020,308,2558584,0.2811259066717919,positive,448
2806,2018-11-13,71598.6536,244,60,1099592,0.06509583960665373,positive,276
2807,2018-11-14,284570.8984,1512,168,2733618,0.10403652486858836,positive,324
2808,2018-11-15,14205754.947600001,1728,428,90998363,0.1561063069057881,positive,608
2809,2018-11-16,6007241.674400001,4410,860,15560786,0.38591931536157914,positive,656
2810,2018-11-17,1619337.5097999999,888,224,6699656,0.24166446440169245,positive,396
2811,2018-11-18,540512.7762,364,100,1730168,0.31232103428111807,positive,616
2812,2018-11-19,3382975.5,10584,1708,8967819,0.37671867307653545,positive,496
2813,2018-11-20,5138452.6731,2596,616,22416887,0.2291895621468933,positive,540
2814,2018-11-21,8737250.0876,1088,452,19162782,0.455912298259234,positive,680
2815,2018-11-22,7060973.1331,1316,528,14448216,0.488646630747554,positive,640
2816,2018-11-23,3920423.2864,796,176,8478564,0.46233936460674263,positive,520
2817,2018-11-24,3289416.2848,1004,364,10322960,0.3186082701750661,positive,540
2818,2018-11-25,1419085.9453999999,620,208,3847360,0.36876731214795117,positive,360
2819,2018-11-26,259606.4044,540,72,3437507,0.07550826611877018,positive,476
2820,2018-11-27,2266388.6075999998,2036,336,6523789,0.34727745876940513,positive,476
2821,2018-11-28,10034096.7531,4008,1508,46506497,0.21573129404440097,positive,728
2822,2018-11-29,8554838.3212,3180,656,20741304,0.4123779507489465,positive,568
2823,2018-11-30,4728364.9787,1332,320,10799064,0.4377825487402872,positive,532
2824,2018-12-01,17546.671599999998,16,0,31172,0.5626097088623829,positive,32
2825,2018-12-02,39410.75199999999,20,4,106656,0.36942962129733775,positive,36
2826,2018-12-03,0.0,0,0,1680,0.0,neutral,12
2827,2018-12-04,16809.856,0,0,24828,0.6770523602384405,positive,36
2828,2018-12-05,34157.2448,128,48,162944,0.20939948994605198,positive,36
2829,2018-12-06,457.69520000000006,4,0,3120,0.14650934699103715,positive,16
2830,2018-12-07,181116.282,140,24,691300,0.26193161466106696,positive,144
2831,2018-12-08,101250.194,352,116,530822,0.19057425135048656,positive,56
2832,2018-12-09,12790.7268,96,28,55356,0.2305466258111031,positive,72
2833,2018-12-10,55399.918000000005,284,60,1048661,0.05281187220270638,positive,132
2834,2018-12-11,1080380.3641,2524,196,5228613,0.20652104618459577,positive,236
2835,2018-12-12,1560705.7012,1072,328,5885066,0.2651345818017126,positive,396
2836,2018-12-13,579272.8346000001,652,100,2470786,0.23437747451182223,positive,416
2837,2018-12-14,311805.3098,304,104,2102477,0.14827501732144172,positive,356
2838,2018-12-15,795207.0918,768,144,2108668,0.3769504317447075,positive,372
2839,2018-12-16,1054962.2162000001,1092,152,2104406,0.5010149911903689,positive,404
2840,2018-12-17,1361179.6225,1608,1244,4885635,0.27844599412865373,positive,728
2841,2018-12-18,597517.0104,764,288,1938384,0.3080880268284182,positive,776
2842,2018-12-19,283871.628,1940,512,4068665,0.06972819204164361,positive,832
2843,2018-12-20,1236954.7412999999,1512,244,3208486,0.3853151074903387,positive,812
2844,2018-12-21,541939.9114,1736,748,2660546,0.20350499671426908,positive,824
2845,2018-12-22,293870.80079999997,3228,2432,1091647,0.2678109232876487,positive,588
2846,2018-12-23,916168.9075999999,844,156,2819707,0.3248011607019091,positive,564
2847,2018-12-24,825979.8502,772,180,1890319,0.4367326788175782,positive,548
2848,2018-12-25,198292.9907,808,120,3811443,0.052013036165682716,positive,552
2849,2018-12-26,256568.05189999996,464,240,1611035,0.15918709660807362,positive,508
2850,2018-12-27,390822.195,740,360,1127570,0.3462679038159958,positive,664
2851,2018-12-28,178857.2128,908,120,4622157,0.03868701183275167,neutral,744
2852,2018-12-29,434379.2961,692,340,3249579,0.13363004558219976,positive,544
2853,2018-12-30,1910653.7754,664,152,4563854,0.41857434938341653,positive,584
2854,2022-01-01,3097.7507000000005,11,0,17847,0.17346571284578344,positive,6
2855,2022-01-02,541.6244,11,1,107342,0.005045218622501258,neutral,7
2856,2022-01-03,0.0,2,0,104364,0.0,neutral,2
2857,2022-01-04,558.0246000000001,10,0,1217,0.4547877750611248,positive,3
2858,2022-01-05,181254.962,16095,642,17882061,0.01012665554413207,neutral,20
2859,2022-01-06,-430.61040000000037,86,59,49872,-0.008609280844512873,neutral,24
2860,2022-01-07,26719.7217,65,28,165847,0.16102037905266964,positive,32
2861,2022-01-08,1162973.6238,115,15,3081070,0.3774417836557185,positive,51
2862,2022-01-09,192023.4873,21,3,447815,0.4287779476552958,positive,36
2863,2022-01-10,19132.6657,163,90,210384,0.09083240693705286,positive,48
2864,2022-01-11,72517.80660000001,177,21,642342,0.11286115510318426,positive,91
2865,2022-01-12,89369.8424,90,18,339101,0.2634654222028307,positive,78
2866,2022-01-13,201.7998,4,0,1180,0.17043902027027028,positive,5
2867,2022-01-14,1289.5729000000001,18,0,5025,0.25571542732500496,positive,2
2868,2022-01-15,183.63850000000002,3,0,441,0.41360022522522527,positive,3
2869,2022-01-16,0.0,10,0,3912,0.0,neutral,1
2870,2022-01-17,1241.8816,5,0,3917,0.3166449770525242,positive,5
2871,2022-01-18,234.61530000000002,12,6,497,0.4555636893203884,positive,4
2872,2022-01-19,1426.8974,25,2,10727,0.13268527059698718,positive,7
2873,2022-01-20,8705.0251,6,1,13285,0.6549070944929282,positive,8
2874,2022-01-21,2178.0446,25,3,18113,0.1200619921724271,positive,8
2875,2022-01-22,6468.280199999999,78,2,18773,0.3430902349758659,positive,5
2876,2022-01-23,0.258,1,0,104413,2.4709330166452776e-06,neutral,3
2877,2022-01-24,158.6585,6,0,476,0.3291670124481328,positive,4
2878,2022-01-25,134.394,10,0,413,0.3177163120567376,positive,3
2879,2022-01-26,1179.4457,41,2,105917,0.011131046621366554,neutral,4
2880,2022-01-27,94.5772,0,0,937,0.10093617929562433,positive,3
2881,2022-01-28,51107.667100000006,8,0,104617,0.48848427335722827,positive,3
2882,2022-01-29,1270.3729,34,2,5271,0.2393768419069154,positive,4
2883,2022-01-30,299.4904,2,0,106272,0.0028180966181756595,neutral,10
2884,2022-01-31,0.0,18,0,214860,0.0,neutral,3
2885,2022-02-01,93308.8854,0,0,105418,0.8851323815667154,positive,2
2886,2022-02-02,2609.9472,14,1,5452,0.47740025608194625,positive,3
2887,2022-02-03,1748.7142,7,0,4325,0.4036736380424746,positive,6
2888,2022-02-04,195.409,43,8,12158,0.01600532394135474,neutral,5
2889,2022-02-05,1095.5839,14,2,2494,0.43648760956175303,positive,6
2890,2022-02-06,113651.45479999999,141,8,397579,0.285751706694022,positive,33
2891,2022-02-07,25418.5436,66,2,4634241,0.005484861626620064,neutral,14
2892,2022-02-08,-101770.0713,337,13,260296,-0.39045322506387975,negative,34
2893,2022-02-09,-23270.111500000006,12,3,244747,-0.09507240298739186,negative,23
2894,2022-02-10,100831.199,2552,2095,206343,0.4778956301246504,positive,97
2895,2022-02-11,12934.9876,62,17,123596,0.10458853931675763,positive,79
2896,2022-02-12,-34751.3381,58,22,126254,-0.2750751032976079,negative,87
2897,2022-02-13,296.1585,11,0,2308,0.12770957309184994,positive,3
2898,2022-02-14,41649.246399999996,25,7,221465,0.188035261877136,positive,9
2899,2022-02-15,2783.2046,24,0,7337,0.3781014264366255,positive,4
2900,2022-02-16,-7805.7227,12,0,114206,-0.06834056541000542,negative,6
2901,2022-02-17,8527.667599999999,10,0,71674,0.11896193850789574,positive,6
2902,2022-02-18,282.774,43,1,33113,0.00852833489157644,neutral,5
2903,2022-02-19,62.8035,0,0,2615,0.02401663479923518,neutral,2
2904,2022-02-20,2505.2851,6,2,4337,0.5765903567318758,positive,6
2905,2022-02-21,5496.2456,14,5,16150,0.33992489331436704,positive,6
2906,2022-02-22,2465.1945,59,24,4487,0.5394298687089716,positive,2
2907,2022-02-23,1329.7043,1,1,1655,0.8024769462884732,positive,2
2908,2022-02-24,35550.7643,7,2,117012,0.3037981584501927,positive,7
2909,2022-02-25,11260.6317,32,3,20468,0.5492187338438277,positive,7
2910,2022-02-26,-27.528,1,0,405,-0.06780295566502463,negative,3
2911,2022-02-27,2133.8038,99,15,31341,0.06783671276426642,positive,8
2912,2022-02-28,351.968,6,1,550,0.6318994614003591,positive,5
2913,2022-03-01,215.60629999999998,0,0,377,0.5719,positive,1
2914,2022-03-02,-4994.933400000001,11,3,12869,-0.387715081890864,negative,7
2915,2022-03-03,85165.8906,22,6,114210,0.7455127943416376,positive,9
2916,2022-03-04,99.8243,9,1,767,0.12847400257400257,positive,3
2917,2022-03-05,3083.2356,9,0,5649,0.5449338282078473,positive,14
2918,2022-03-06,17813.091800000002,45,3,40058,0.4441502967137087,positive,19
2919,2022-03-07,98113.172,188,106,195189,0.5019013008803835,positive,21
2920,2022-03-08,-119150.2172,17,7,483169,-0.24658928668254715,negative,31
2921,2022-03-09,3154.2573,3,1,10763,0.29295600445806635,positive,15
2922,2022-03-10,168744.1781,49,10,452055,0.373233693493234,positive,80
2923,2022-03-11,15435.821000000002,301,45,278817,0.0552932193736276,positive,91
2924,2022-03-12,14956.7897,246,7,110438,0.13512200359559493,positive,108
2925,2022-03-13,3428.2019999999998,0,0,4614,0.743,positive,1
2926,2022-03-14,43434.257900000004,22,4,224207,0.1937014529529552,positive,14
2927,2022-03-15,27761.248799999998,12,2,65566,0.4233188289112534,positive,9
2928,2022-03-16,4718.8237,126,19,268023,0.01759652046478327,neutral,10
2929,2022-03-17,1418.8787,47,15,17047,0.08293171430241393,positive,8
2930,2022-03-18,-99688.5978,39,16,242121,-0.41163698219476746,negative,7
2931,2022-03-19,36276.202600000004,12,2,117220,0.3094341453844448,positive,9
2932,2022-03-20,9013.615799999996,41,7,222997,0.04041164697706739,neutral,14
2933,2022-03-21,41.85580000000002,22,8,2611,0.01584846648996593,neutral,7
2934,2022-03-22,8679.4774,28,7,11160,0.7752994551138901,positive,10
2935,2022-03-23,-783.8581999999999,15,2,7810,-0.10014797495847705,negative,12
2936,2022-03-24,191.46859999999998,10,1,4338,0.04402589100942745,neutral,7
2937,2022-03-25,5395.6212,46,22,7321,0.7302234673162808,positive,9
2938,2022-03-26,0.0,15,1,17064,0.0,neutral,4
2939,2022-03-27,126.665,1,0,926,0.13663969795037756,positive,2
2940,2022-03-28,777.783,15,1,1695,0.45457802454704854,positive,4
2941,2022-03-29,1864.5140999999999,3,1,3452,0.5395006076388889,positive,3
2942,2022-03-30,951.0210000000002,30,7,62449,0.01521974522292994,neutral,5
2943,2022-03-31,133.551,22,5,4174,0.03179028802666031,neutral,8
2944,2022-04-01,157781.9428,3,1,313557,0.5031937734603474,positive,5
2945,2022-04-02,283.3394,55,2,48464,0.005839521032130418,neutral,16
2946,2022-04-03,-234.5684,2,2,1038,-0.22511362763915546,negative,3
2947,2022-04-04,114566.9444,18,6,197013,0.5814488872648284,positive,12
2948,2022-04-05,66541.6602,22,7,140902,0.4721577239925921,positive,13
2949,2022-04-06,2350.3968000000004,26,1,2775055,0.0008469648104092061,neutral,14
2950,2022-04-07,34279.9908,43,5,125246,0.2735964276022794,positive,28
2951,2022-04-08,1375.1675,19,3,16095,0.08532403673140163,positive,19
2952,2022-04-09,4446.5887999999995,19,4,24168,0.18381169856558222,positive,21
2953,2022-04-10,725986.935,99,24,2366483,0.3067629064576022,positive,49
2954,2022-04-11,-30127.170099999996,100,21,359653,-0.08373915319061409,negative,98
2955,2022-04-12,568927.7115999999,143,83,2105920,0.27012738509106204,positive,63
2956,2022-04-13,7820.6546,41,7,21189,0.3682560907849508,positive,8
2957,2022-04-14,3145.4662,15,3,8967,0.3500797106288258,positive,5
2958,2022-04-15,1042.1974999999998,6,0,6847,0.1520790164891288,positive,4
2959,2022-04-16,3360.7326999999996,18,1,8509,0.3940821646341463,positive,5
2960,2022-04-17,462.4518,9,0,20028,0.023079892199431053,neutral,7
2961,2022-04-18,52114.683,13,1,109600,0.4754382013246483,positive,9
2962,2022-04-19,1395.1386000000002,11,1,2937,0.4730887080366227,positive,8
2963,2022-04-20,52006.706,24,2,106298,0.4891342124073586,positive,6
2964,2022-04-21,62787.1855,30,2,192371,0.3263316346418715,positive,16
2965,2022-04-22,702288.3989,32,1,1805416,0.3889826845842779,positive,18
2966,2022-04-23,90572.0845,42,28,169260,0.534885043996929,positive,13
2967,2022-04-24,3821.055,42,10,9231,0.4116185500377033,positive,6
2968,2022-04-25,23275.645400000005,26,3,170856,0.13620648623343187,positive,14
2969,2022-04-26,21125.870600000002,54,18,279151,0.07565949295007933,positive,31
2970,2022-04-27,309.4517,19,4,1014,0.2984105110896818,positive,2
2971,2022-04-28,22536.3507,11,1,111511,0.20207805295768586,positive,17
2972,2022-04-29,67422.5452,18,4,212979,0.3165362848061746,positive,21
2973,2022-04-30,85532.3193,457,23,224505,0.3801689859323955,positive,12
2974,2022-05-01,73322.6341,22,3,157911,0.4642553572333097,positive,13
2975,2022-05-02,0.0,0,0,178,0.0,neutral,2
2976,2022-05-03,73.5468,2,1,1089,0.06735054945054945,positive,4
2977,2022-05-04,277.2385,9,1,746,0.36671759259259257,positive,7
2978,2022-05-05,80189.6962,17,8,105714,0.7583738847539697,positive,11
2979,2022-05-06,173423.0318,10,1,211035,0.8217309581797333,positive,13
2980,2022-05-07,94742.46029999999,10,2,127238,0.7445379984282907,positive,21
2981,2022-05-08,-7221.3769,58,11,106676,-0.06765072743454026,negative,22
2982,2022-05-09,38326.595199999996,39,5,188706,0.20305480900662248,positive,27
2983,2022-05-10,10745.610700000001,96,13,284028,0.03781841400451191,neutral,56
2984,2022-05-11,4573.733200000001,212,38,144706,0.03155256215679241,neutral,71
2985,2022-05-12,-645111.8039,963,123,2817579,-0.2288713997229185,negative,108
2986,2022-05-13,37325.7814,457,228,615684,0.06055752544336266,positive,36
2987,2022-05-14,-746703.453,19,1,4321919,-0.17277047477995408,negative,18
2988,2022-05-15,325968.2087,258,29,463055,0.7035153487057078,positive,22
2989,2022-05-16,15880.2008,134,2,30175,0.5239088383755073,positive,22
2990,2022-05-17,82536.17370000001,128,15,112027,0.7358132629045201,positive,13
2991,2022-05-18,16922.9769,42,3,1250025,0.013537623413088869,neutral,26
