,Date,Tweet Volume,Polarity,Retweet,Sentiment Score,Year
1678,2014-09-14,25,negative,Yes,-0.1680401323448318,2014
1679,2014-09-15,33,positive,No,0.13101721688257417,2014
1680,2014-09-16,29,positive,Yes,0.09929797604406182,2014
1681,2014-09-17,33,negative,Yes,-0.015264686837851536,2014
1682,2014-09-18,25,positive,Yes,0.4881303954985663,2014
1683,2014-09-19,21,positive,Yes,0.26544334322546204,2014
1684,2014-09-20,20,positive,Yes,0.2630621524249423,2014
1685,2014-09-21,21,negative,Yes,-0.07708342431383187,2014
1686,2014-09-22,17,positive,Yes,0.07831876852471556,2014
1687,2014-09-23,25,positive,Yes,0.34122616557560276,2014
1688,2014-09-24,11,positive,Yes,0.4588900267907138,2014
1689,2014-09-25,32,positive,Yes,0.4027757556960973,2014
1690,2014-09-26,23,positive,Yes,0.38299041115536087,2014
1691,2014-09-27,22,positive,Yes,0.0031556968941927306,2014
1692,2014-09-28,15,negative,No,-0.07904877860632552,2014
1693,2014-09-29,35,positive,Yes,0.24148725010392655,2014
1694,2014-09-30,56,positive,Yes,0.03960116034095862,2014
1695,2014-10-01,4,positive,No,0.4867564956331878,2014
1696,2014-10-03,3,positive,No,0.4674095351609059,2014
1697,2014-10-05,7,positive,Yes,0.538175058141907,2014
1698,2014-10-06,14,positive,Yes,0.037795903566841225,2014
1699,2014-10-07,22,positive,No,0.19843270279326206,2014
1700,2014-10-08,35,positive,Yes,0.04614231817141906,2014
1701,2014-10-09,28,positive,Yes,0.1989512528991769,2014
1702,2014-10-10,22,positive,Yes,0.4708843843377702,2014
1703,2014-10-11,47,positive,Yes,0.5566936460785901,2014
1704,2014-10-12,191,positive,Yes,0.17541151471810612,2014
1705,2014-10-13,16,positive,Yes,0.1604414218145335,2014
1706,2014-10-14,25,positive,Yes,0.018533148690908583,2014
1707,2014-10-15,21,positive,Yes,0.34087084987369176,2014
1708,2014-10-16,24,positive,Yes,0.48926488743104213,2014
1709,2014-10-17,36,positive,Yes,0.08514114570395517,2014
1710,2014-10-18,41,positive,Yes,0.2929398265874895,2014
1711,2014-10-19,34,positive,Yes,0.2111026106663527,2014
1712,2014-10-20,47,positive,Yes,0.05448558960525697,2014
1713,2014-10-21,43,positive,Yes,0.04699208758528578,2014
1714,2014-10-22,48,positive,Yes,0.30918001319129373,2014
1715,2014-10-23,64,positive,Yes,0.08218847309187226,2014
1716,2014-10-24,48,positive,Yes,0.03067721406399236,2014
1717,2014-10-25,31,positive,Yes,0.26851074977572287,2014
1718,2014-10-26,44,positive,Yes,0.01737898569915254,2014
1719,2014-10-27,42,positive,Yes,0.09292549464633788,2014
1720,2014-10-28,60,positive,Yes,0.2816701856750754,2014
1721,2014-10-29,53,positive,Yes,0.0014850274889614285,2014
1722,2014-10-30,49,positive,Yes,0.2546737517215708,2014
1723,2014-10-31,66,positive,Yes,0.18266861059892617,2014
1724,2014-11-01,3,positive,No,0.03399027651169857,2014
1725,2014-11-02,5,positive,No,0.15733603653781886,2014
1726,2014-11-03,3,negative,No,-0.05292208232445521,2014
1727,2014-11-04,4,positive,No,0.38557979017117616,2014
1728,2014-11-05,13,positive,Yes,0.1506415797979798,2014
1729,2014-11-06,6,positive,Yes,0.004073961416760233,2014
1730,2014-11-07,11,positive,Yes,0.2192452150016166,2014
1731,2014-11-08,30,negative,Yes,-0.018171506614535912,2014
1732,2014-11-09,26,positive,Yes,0.04801294286410264,2014
1733,2014-11-10,15,positive,Yes,0.3882851359724613,2014
1734,2014-11-11,50,positive,Yes,0.5283235419493354,2014
1735,2014-11-12,183,positive,Yes,0.2689132965048218,2014
1736,2014-11-13,69,positive,Yes,0.447113770991218,2014
1737,2014-11-14,48,positive,Yes,0.27169208423345104,2014
1738,2014-11-15,39,positive,Yes,0.012792099173725167,2014
1739,2014-11-16,24,negative,Yes,-0.32221697930095455,2014
1740,2014-11-17,38,positive,Yes,0.2664371766501335,2014
1741,2014-11-18,35,negative,Yes,-0.10162353183555324,2014
1742,2014-11-19,27,positive,Yes,0.33550976963283213,2014
1743,2014-11-20,45,positive,Yes,0.2268066231847501,2014
1744,2014-11-21,33,positive,Yes,0.11096675961857218,2014
1745,2014-11-22,35,positive,Yes,0.2652708734328669,2014
1746,2014-11-23,30,positive,Yes,0.028102581169544394,2014
1747,2014-11-24,65,positive,Yes,0.369735876291067,2014
1748,2014-11-25,62,positive,Yes,0.236504791895948,2014
1749,2014-11-26,69,positive,Yes,0.3926191689939144,2014
1750,2014-11-27,59,positive,Yes,0.2951920977002671,2014
1751,2014-11-28,69,positive,Yes,0.2107660075902124,2014
1752,2014-11-29,69,positive,Yes,0.06724867363871877,2014
1753,2014-11-30,93,positive,Yes,0.06874052324131705,2014
1754,2014-12-01,3,positive,No,0.5908040973111396,2014
1755,2014-12-02,6,negative,No,-0.4167259389413573,2014
1756,2014-12-03,5,positive,No,0.11421280316435933,2014
1757,2014-12-04,6,positive,No,0.10175561904761905,2014
1758,2014-12-05,15,negative,No,-0.05166767728382443,2014
1759,2014-12-06,12,positive,No,0.2566021738336195,2014
1760,2014-12-07,6,negative,No,-0.07690972003774771,2014
1761,2014-12-08,19,positive,Yes,0.212353733310412,2014
1762,2014-12-09,17,positive,Yes,0.12625621890547264,2014
1763,2014-12-10,17,positive,Yes,0.2615824250955158,2014
1764,2014-12-11,36,negative,Yes,-0.0010984735059943243,2014
1765,2014-12-12,172,positive,Yes,0.15555790572262845,2014
1766,2014-12-13,159,positive,Yes,0.03756009334312205,2014
1767,2014-12-14,171,positive,Yes,0.4852632149874184,2014
1768,2014-12-15,235,positive,Yes,0.33371747769296656,2014
1769,2014-12-16,134,positive,Yes,0.4220630238632831,2014
1770,2014-12-17,210,positive,Yes,0.4101213128971987,2014
1771,2014-12-18,208,positive,Yes,0.4326582544569448,2014
1772,2014-12-19,270,positive,Yes,0.354622586163963,2014
1773,2014-12-20,253,positive,Yes,0.5401386490090452,2014
1774,2014-12-21,190,positive,Yes,0.5364051446488236,2014
1775,2014-12-22,333,positive,Yes,0.41031543888497074,2014
1776,2014-12-23,453,positive,Yes,0.43246710883358325,2014
1777,2014-12-24,357,positive,Yes,0.6963259434943132,2014
1778,2014-12-25,312,positive,Yes,0.5745746154007344,2014
1779,2014-12-26,426,positive,Yes,0.5248765030362987,2014
1780,2014-12-27,399,positive,Yes,0.4153667166997391,2014
1781,2014-12-28,351,positive,Yes,0.2760841013007962,2014
1782,2014-12-29,432,positive,Yes,0.47051293581595965,2014
1783,2014-12-30,451,positive,Yes,0.49027116128715864,2014
1784,2015-01-01,6,negative,No,0.0,2015
1785,2015-01-02,6,positive,No,0.009209339774557165,2015
1786,2015-01-03,8,positive,Yes,0.35920249009084193,2015
1787,2015-01-04,18,positive,Yes,0.04027870902545317,2015
1788,2015-01-05,12,positive,No,0.023270005512912938,2015
1789,2015-01-06,82,negative,Yes,-0.018252300140517163,2015
1790,2015-01-07,74,negative,Yes,-0.021904619354857807,2015
1791,2015-01-08,68,positive,Yes,0.026624668800720754,2015
1792,2015-01-09,24,positive,No,0.2626459001895136,2015
1793,2015-01-10,42,positive,Yes,0.22920963724807597,2015
1794,2015-01-11,84,positive,Yes,0.17421126344144894,2015
1795,2015-01-12,238,positive,Yes,0.2964809345892754,2015
1796,2015-01-13,16,positive,No,0.006672182289196191,2015
1797,2015-01-14,2,positive,No,0.4019,2015
1798,2015-01-15,2,negative,No,0.0,2015
1799,2015-01-16,8,negative,No,-0.026952632588260025,2015
1800,2015-01-17,4,negative,No,0.0,2015
1801,2015-01-18,8,positive,Yes,0.006220276841744184,2015
1802,2015-01-21,6,positive,No,0.5889686200378071,2015
1803,2015-01-22,6,positive,No,0.0030851538581287944,2015
1804,2015-01-24,4,negative,No,0.0,2015
1805,2015-01-25,6,positive,Yes,0.555535996005991,2015
1806,2015-01-26,6,positive,No,0.4518318965517241,2015
1807,2015-01-27,4,negative,No,-0.018511686670878078,2015
1808,2015-01-29,10,positive,Yes,0.00463974813832898,2015
1809,2015-01-30,10,positive,No,0.187721903836814,2015
1810,2015-01-31,4,negative,No,0.0,2015
1811,2015-02-02,8,positive,No,0.043363272597356194,2015
1812,2015-02-03,6,positive,Yes,0.067628280961183,2015
1813,2015-02-04,26,positive,Yes,0.07112893042050764,2015
1814,2015-02-05,12,positive,Yes,0.13918178180085755,2015
1815,2015-02-06,308,positive,Yes,0.09856082341279185,2015
1816,2015-02-07,32,positive,Yes,0.1181342900117891,2015
1817,2015-02-08,42,positive,Yes,0.1862076917165285,2015
1818,2015-02-09,24,positive,Yes,0.38330461803656984,2015
1819,2015-02-10,44,positive,Yes,0.010376864400315289,2015
1820,2015-02-11,108,positive,Yes,0.08134445012726169,2015
1821,2015-02-12,260,positive,Yes,0.01334091179148076,2015
1822,2015-02-13,6,positive,Yes,0.5544886363636363,2015
1823,2015-02-14,10,positive,No,0.2002455805892548,2015
1824,2015-02-15,6,negative,No,0.0,2015
1825,2015-02-16,8,positive,Yes,0.24437071362372567,2015
1826,2015-02-17,6,negative,No,-0.1756675491033305,2015
1827,2015-02-18,22,positive,No,0.097217698561601,2015
1828,2015-02-19,4,positive,No,0.4099864077669903,2015
1829,2015-02-20,2,negative,No,0.0,2015
1830,2015-02-22,10,positive,No,0.057037931034482764,2015
1831,2015-02-23,6,positive,No,0.6249000000000001,2015
1832,2015-02-24,14,positive,No,0.07208715333691179,2015
1833,2015-02-25,16,positive,No,0.46886848020244115,2015
1834,2015-02-26,18,positive,Yes,0.49872258923814594,2015
1835,2015-02-27,10,positive,No,0.09188496074088988,2015
1836,2015-02-28,6,positive,No,0.122840726202159,2015
1837,2015-03-02,6,positive,No,0.0669325321888412,2015
1838,2015-03-03,10,positive,No,0.07526104181951578,2015
1839,2015-03-04,26,positive,Yes,0.28412886691608763,2015
1840,2015-03-05,14,positive,Yes,0.19941469670710574,2015
1841,2015-03-06,506,negative,Yes,-0.23817262139737738,2015
1842,2015-03-07,64,positive,Yes,0.0015567526908307943,2015
1843,2015-03-08,82,positive,Yes,0.15253392786684009,2015
1844,2015-03-09,46,positive,Yes,0.10072611365094235,2015
1845,2015-03-10,32,negative,Yes,-0.18279369170523316,2015
1846,2015-03-11,102,positive,Yes,0.07450847892508972,2015
1847,2015-03-12,338,positive,Yes,0.6006813106597537,2015
1848,2015-03-13,8,positive,Yes,0.04060929471759839,2015
1849,2015-03-14,6,positive,Yes,0.02627020373514431,2015
1850,2015-03-15,14,positive,Yes,0.07559396796546632,2015
1851,2015-03-16,28,positive,Yes,0.26138506186950256,2015
1852,2015-03-17,16,positive,No,0.26544360780065007,2015
1853,2015-03-18,16,positive,No,0.07330319559873581,2015
1854,2015-03-19,8,positive,Yes,0.07852762663127626,2015
1855,2015-03-20,30,positive,Yes,0.4997784314284899,2015
1856,2015-03-21,24,positive,Yes,0.41526142975596075,2015
1857,2015-03-22,36,positive,Yes,0.4666479988758314,2015
1858,2015-03-23,38,positive,Yes,0.5882293348454218,2015
1859,2015-03-24,40,positive,Yes,0.15589817774439207,2015
1860,2015-03-25,24,positive,Yes,0.04479255270306463,2015
1861,2015-03-26,18,positive,Yes,0.1373623886914507,2015
1862,2015-03-27,6,positive,No,0.5846472718493482,2015
1863,2015-03-28,22,positive,Yes,0.026953356624693694,2015
1864,2015-03-29,18,positive,Yes,0.25279556029124484,2015
1865,2015-03-30,24,positive,Yes,0.4045185756676558,2015
1866,2015-03-31,18,positive,Yes,0.24029102122597207,2015
1867,2015-04-01,2,positive,No,0.5994,2015
1868,2015-04-02,10,positive,No,0.34978356940509914,2015
1869,2015-04-03,12,negative,No,-0.008698477876106194,2015
1870,2015-04-04,18,positive,Yes,0.5007392194302299,2015
1871,2015-04-05,14,positive,Yes,0.17331894112277496,2015
1872,2015-04-06,274,positive,Yes,0.0034928454725782466,2015
1873,2015-04-07,36,negative,Yes,-0.0011387081458385001,2015
1874,2015-04-08,78,positive,Yes,0.22324992342475403,2015
1875,2015-04-09,60,positive,Yes,0.005531121080154476,2015
1876,2015-04-10,14,positive,Yes,0.008625684297473582,2015
1877,2015-04-11,172,positive,Yes,0.334655755278753,2015
1878,2015-04-12,326,positive,Yes,0.12092227392084716,2015
1879,2015-04-13,10,positive,No,0.25715707196029775,2015
1880,2015-04-14,8,positive,Yes,0.5917232120451694,2015
1881,2015-04-15,10,positive,No,0.12073000361925443,2015
1882,2015-04-16,12,positive,Yes,0.37357094278670405,2015
1883,2015-04-17,8,positive,Yes,0.022822513980063214,2015
1884,2015-04-18,10,positive,No,0.1870412213740458,2015
1885,2015-04-19,8,positive,No,0.4029877857813968,2015
1886,2015-04-20,14,positive,Yes,0.46008602978941965,2015
1887,2015-04-21,14,positive,Yes,0.0009702032038153558,2015
1888,2015-04-22,12,positive,Yes,0.3857541756815232,2015
1889,2015-04-23,24,positive,Yes,0.29302501802133135,2015
1890,2015-04-24,18,positive,No,0.6116878709909048,2015
1891,2015-04-25,20,positive,Yes,0.484482090301339,2015
1892,2015-04-26,10,positive,No,0.07427962790697674,2015
1893,2015-04-27,4,positive,No,0.47268332386363626,2015
1894,2015-04-28,12,positive,No,0.060412740656851635,2015
1895,2015-04-29,16,positive,No,0.13066362314156435,2015
1896,2015-04-30,6,positive,No,0.5811177416124186,2015
1897,2015-05-02,2,positive,No,0.6369,2015
1898,2015-05-03,18,positive,No,0.09585445914673944,2015
1899,2015-05-04,24,positive,Yes,0.47033304126778086,2015
1900,2015-05-05,6,positive,Yes,0.008885589519650672,2015
1901,2015-05-06,1342,negative,Yes,-0.1031882736550595,2015
1902,2015-05-07,20,positive,No,0.060338205713580555,2015
1903,2015-05-08,272,positive,Yes,0.10531149948560953,2015
1904,2015-05-09,28,positive,Yes,0.21180618145667643,2015
1905,2015-05-10,28,negative,Yes,-0.41862106212634,2015
1906,2015-05-11,106,positive,Yes,0.43192140485280905,2015
1907,2015-05-12,386,positive,Yes,0.23805196991684008,2015
1908,2015-05-13,14,positive,No,0.11977457298136647,2015
1909,2015-05-14,12,positive,Yes,0.14728179846642397,2015
1910,2015-05-15,18,positive,Yes,0.04303911900839414,2015
1911,2015-05-16,12,negative,No,-0.12094787243653446,2015
1912,2015-05-17,12,negative,No,-0.01985887445887446,2015
1913,2015-05-18,44,positive,Yes,0.004210149442889599,2015
1914,2015-05-19,32,negative,Yes,-0.5537361892089,2015
1915,2015-05-20,42,positive,Yes,0.062515436959685,2015
1916,2015-05-21,56,positive,Yes,0.17406899619075994,2015
1917,2015-05-22,48,positive,Yes,0.00016040500967822756,2015
1918,2015-05-23,36,positive,Yes,0.22958032354915947,2015
1919,2015-05-24,20,negative,No,-0.15072802346570396,2015
1920,2015-05-25,42,positive,No,0.07090861616864935,2015
1921,2015-05-26,26,positive,Yes,0.09759190907645844,2015
1922,2015-05-27,26,positive,Yes,0.05631404813720076,2015
1923,2015-05-28,34,positive,Yes,0.018912304444996277,2015
1924,2015-05-29,22,negative,Yes,-0.2324274164854714,2015
1925,2015-05-30,58,positive,Yes,0.00785982736852293,2015
1926,2015-05-31,32,positive,Yes,0.0023535746486885428,2015
1927,2015-06-01,12,positive,Yes,0.0001997163120567376,2015
1928,2015-06-02,4,positive,Yes,0.09764999999999999,2015
1929,2015-06-03,8,positive,No,0.03630186616399623,2015
1930,2015-06-04,22,positive,Yes,0.21164056324879416,2015
1931,2015-06-05,14,positive,Yes,0.3587412618928392,2015
1932,2015-06-06,398,negative,Yes,-0.0672184401680239,2015
1933,2015-06-07,26,positive,Yes,0.0017671948016173623,2015
1934,2015-06-08,152,positive,Yes,0.2451139879308095,2015
1935,2015-06-09,26,positive,Yes,0.13039682193550992,2015
1936,2015-06-10,36,positive,Yes,0.07816164789279473,2015
1937,2015-06-11,72,positive,Yes,0.022841034888565197,2015
1938,2015-06-12,510,positive,Yes,0.004687608765972593,2015
1939,2015-06-13,96,negative,Yes,-0.03135672757041656,2015
1940,2015-06-14,30,positive,No,0.0018088119828471338,2015
1941,2015-06-15,80,negative,Yes,-0.25682011258996645,2015
1942,2015-06-16,218,negative,Yes,-0.29827339104641465,2015
1943,2015-06-17,136,negative,Yes,-0.27966727009705,2015
1944,2015-06-18,90,positive,Yes,0.07762111531850469,2015
1945,2015-06-19,66,negative,Yes,-0.6059850106414417,2015
1946,2015-06-20,52,negative,Yes,-0.7006722655810762,2015
1947,2015-06-21,28,negative,Yes,-0.6587918653215962,2015
1948,2015-06-22,62,negative,No,-0.01234520382994425,2015
1949,2015-06-23,38,positive,Yes,0.4970708850208384,2015
1950,2015-06-24,32,negative,Yes,-0.11828219262452845,2015
1951,2015-06-25,40,negative,Yes,-0.0015399868141203021,2015
1952,2015-06-26,46,positive,Yes,0.3289019999498759,2015
1953,2015-06-27,28,positive,Yes,0.09218868073499856,2015
1954,2015-06-28,12,positive,Yes,0.19125493250259606,2015
1955,2015-06-29,46,positive,Yes,0.2580035460830022,2015
1956,2015-06-30,142,positive,Yes,0.052117397911136246,2015
1957,2015-07-01,22,positive,Yes,0.119009338168631,2015
1958,2015-07-02,4,positive,No,0.07408265264860493,2015
1959,2015-07-03,12,positive,Yes,0.1502279460051076,2015
1960,2015-07-04,26,positive,Yes,0.5352191924898952,2015
1961,2015-07-05,14,negative,No,0.0,2015
1962,2015-07-06,282,negative,Yes,-0.10332200367078384,2015
1963,2015-07-07,40,negative,Yes,-0.5349740817344455,2015
1964,2015-07-08,68,positive,Yes,0.3441607792346925,2015
1965,2015-07-09,38,positive,Yes,0.0012938397745094012,2015
1966,2015-07-10,26,positive,Yes,0.001164109616338237,2015
1967,2015-07-11,136,positive,Yes,0.35976257272146184,2015
1968,2015-07-12,604,positive,Yes,0.2071890509210346,2015
1969,2015-07-13,26,positive,Yes,0.26488745846167433,2015
1970,2015-07-14,18,negative,Yes,-0.0005800967891835462,2015
1971,2015-07-15,20,negative,Yes,-0.5797313543119068,2015
1972,2015-07-16,20,positive,Yes,0.0048588748364587885,2015
1973,2015-07-17,36,positive,Yes,0.006554578587196816,2015
1974,2015-07-18,16,positive,Yes,0.35588011111111106,2015
1975,2015-07-19,12,positive,No,0.16422973886328726,2015
1976,2015-07-20,38,positive,Yes,0.25509195288672276,2015
1977,2015-07-21,22,positive,No,0.467783575005216,2015
1978,2015-07-22,36,positive,Yes,0.33160863632474974,2015
1979,2015-07-23,26,positive,No,0.014850768952882284,2015
1980,2015-07-24,70,positive,Yes,0.03746858123102114,2015
1981,2015-07-25,58,positive,Yes,0.006152651423877596,2015
1982,2015-07-26,30,positive,Yes,0.22845729300670592,2015
1983,2015-07-27,34,positive,Yes,0.2929009758973015,2015
1984,2015-07-28,22,positive,Yes,0.42370620771985684,2015
1985,2015-07-29,92,negative,Yes,-0.5554567435506668,2015
1986,2015-07-30,58,negative,Yes,-0.11548453767280029,2015
1987,2015-07-31,34,positive,Yes,0.14583777756599636,2015
1988,2015-08-01,8,negative,No,0.0,2015
1989,2015-08-02,4,negative,Yes,0.0,2015
1990,2015-08-03,12,positive,No,0.4690025551277564,2015
1991,2015-08-04,14,positive,No,0.05184832605531296,2015
1992,2015-08-05,14,positive,Yes,0.0014476711690731097,2015
1993,2015-08-06,282,negative,Yes,-0.17098221178463044,2015
1994,2015-08-07,36,positive,Yes,0.11501027537751084,2015
1995,2015-08-08,66,positive,Yes,0.13629756968142998,2015
1996,2015-08-09,78,negative,Yes,-0.054512082796298815,2015
1997,2015-08-10,100,positive,Yes,0.03269911330538045,2015
1998,2015-08-11,58,positive,Yes,0.024504553942533584,2015
1999,2015-08-12,528,positive,Yes,0.40615990075950187,2015
2000,2015-08-13,828,positive,Yes,0.06202670418569703,2015
2001,2015-08-14,144,positive,Yes,0.054431240117160364,2015
2002,2015-08-15,86,negative,Yes,-0.3326469274824164,2015
2003,2015-08-16,60,positive,Yes,0.13092256812672917,2015
2004,2015-08-17,110,positive,Yes,0.035760500644158415,2015
2005,2015-08-18,96,positive,Yes,0.006058834778540255,2015
2006,2015-08-19,44,positive,No,0.11387742770141632,2015
2007,2015-08-20,34,positive,Yes,0.01884832940844608,2015
2008,2015-08-21,20,negative,Yes,-0.07777839566132427,2015
2009,2015-08-22,34,positive,Yes,0.04816583192872621,2015
2010,2015-08-23,52,positive,Yes,0.19683354956044305,2015
2011,2015-08-24,30,positive,Yes,0.006631922923194415,2015
2012,2015-08-25,40,positive,Yes,0.2940560418122525,2015
2013,2015-08-26,46,positive,Yes,0.4743439455048975,2015
2014,2015-08-27,40,negative,Yes,-0.3387331412818314,2015
2015,2015-08-28,26,positive,No,0.1508645531566002,2015
2016,2015-08-29,18,positive,No,0.05700080189889659,2015
2017,2015-08-30,30,positive,Yes,0.024896666434078778,2015
2018,2015-08-31,24,positive,Yes,0.3017896535019848,2015
2019,2015-09-01,10,positive,No,0.0012671188279978296,2015
2020,2015-09-02,4,positive,No,0.35203771712158805,2015
2021,2015-09-03,18,positive,Yes,0.269279950383401,2015
2022,2015-09-04,18,positive,No,0.6106629636447308,2015
2023,2015-09-05,12,positive,Yes,0.6358961731831969,2015
2024,2015-09-06,182,positive,Yes,0.0277502663089701,2015
2025,2015-09-07,30,positive,Yes,0.2675087470011017,2015
2026,2015-09-08,50,positive,Yes,0.16080538428348734,2015
2027,2015-09-09,60,positive,Yes,0.09052801436188332,2015
2028,2015-09-10,38,positive,Yes,0.30261089539858144,2015
2029,2015-09-11,308,positive,Yes,0.09586564863719815,2015
2030,2015-09-12,588,positive,Yes,0.1262565725140063,2015
2031,2015-09-13,42,positive,Yes,0.5965978409253705,2015
2032,2015-09-14,34,positive,Yes,0.08151794616443572,2015
2033,2015-09-15,42,positive,Yes,0.0439375665482919,2015
2034,2015-09-16,54,positive,Yes,0.2108183835867547,2015
2035,2015-09-17,40,positive,Yes,0.3817356904458253,2015
2036,2015-09-18,34,negative,Yes,-0.0001790836875559784,2015
2037,2015-09-19,24,positive,Yes,0.18249633902096446,2015
2038,2015-09-20,30,negative,Yes,-0.0029962730270375504,2015
2039,2015-09-21,32,positive,Yes,0.20196460327447488,2015
2040,2015-09-22,30,positive,Yes,0.6057594189567826,2015
2041,2015-09-23,28,positive,Yes,0.0068469005667647275,2015
2042,2015-09-24,36,positive,Yes,0.027831870224770384,2015
2043,2015-09-25,32,negative,Yes,-0.436313835862294,2015
2044,2015-09-26,24,positive,No,0.06872935583849892,2015
2045,2015-09-27,60,positive,No,0.03872546549687216,2015
2046,2015-09-28,32,positive,Yes,0.044310485031460733,2015
2047,2015-09-29,24,positive,No,0.35818821132120704,2015
2048,2015-09-30,58,positive,Yes,7.628309541857694e-05,2015
2049,2015-10-01,6,negative,No,0.0,2015
2050,2015-10-02,8,positive,No,0.4374870186522262,2015
2051,2015-10-03,24,positive,Yes,0.02870192991483629,2015
2052,2015-10-04,4,positive,Yes,0.0047013859722805544,2015
2053,2015-10-05,12,positive,No,0.10083968253968253,2015
2054,2015-10-06,168,negative,Yes,-0.26205154794599084,2015
2055,2015-10-07,26,positive,Yes,0.342075575815739,2015
2056,2015-10-08,82,positive,Yes,0.03383487084067812,2015
2057,2015-10-09,54,negative,Yes,-0.15639465751279327,2015
2058,2015-10-10,58,negative,Yes,-0.25531752696052773,2015
2059,2015-10-11,122,positive,Yes,0.45367108864081634,2015
2060,2015-10-12,518,negative,Yes,-0.054690892473792635,2015
2061,2015-10-13,58,positive,Yes,0.228428673991233,2015
2062,2015-10-14,96,positive,Yes,0.2952194099019694,2015
2063,2015-10-15,96,positive,Yes,0.6239821923245882,2015
2064,2015-10-16,190,positive,Yes,0.30324272976616407,2015
2065,2015-10-17,124,positive,Yes,0.37722372388643255,2015
2066,2015-10-18,76,positive,Yes,0.5152205866476385,2015
2067,2015-10-19,120,negative,Yes,-0.28448941275365636,2015
2068,2015-10-20,94,positive,Yes,0.12159994573098852,2015
2069,2015-10-21,72,positive,No,0.039365912669702505,2015
2070,2015-10-22,60,positive,Yes,0.23733099619076312,2015
2071,2015-10-23,64,positive,Yes,0.011224589363029752,2015
2072,2015-10-24,68,positive,Yes,0.46995053725005176,2015
2073,2015-10-25,68,positive,Yes,0.20096373813116525,2015
2074,2015-10-26,114,positive,Yes,0.4105533618625643,2015
2075,2015-10-27,168,positive,Yes,0.260173843378987,2015
2076,2015-10-28,118,positive,Yes,0.14014804404246417,2015
2077,2015-10-29,138,positive,Yes,0.4240530766671629,2015
2078,2015-10-30,186,negative,Yes,-0.12678888784848016,2015
2079,2015-10-31,106,negative,Yes,-0.25082381737901216,2015
2080,2015-11-01,6,negative,No,-0.05388116817724068,2015
2081,2015-11-02,12,positive,No,0.3808128164096596,2015
2082,2015-11-03,12,positive,Yes,0.036931969886066264,2015
2083,2015-11-04,10,positive,No,0.3892253535924999,2015
2084,2015-11-05,16,positive,Yes,0.5851595523906409,2015
2085,2015-11-06,194,negative,Yes,-0.4244825883638352,2015
2086,2015-11-07,18,positive,No,0.3131223564314473,2015
2087,2015-11-08,170,negative,Yes,-0.2181966255873909,2015
2088,2015-11-09,48,positive,Yes,0.014652084254118557,2015
2089,2015-11-10,32,positive,Yes,0.28160781286458736,2015
2090,2015-11-11,112,positive,Yes,0.18047713533291382,2015
2091,2015-11-12,740,negative,Yes,-0.1258820587481125,2015
2092,2015-11-13,116,positive,Yes,0.42564578257625385,2015
2093,2015-11-14,88,positive,Yes,0.49658040928387415,2015
2094,2015-11-15,98,positive,Yes,0.26072187705225225,2015
2095,2015-11-16,120,negative,Yes,-0.48936703527780623,2015
2096,2015-11-17,90,positive,Yes,0.46567061682054384,2015
2097,2015-11-18,126,negative,Yes,-0.0034492732382234528,2015
2098,2015-11-19,108,positive,Yes,0.20450615853732465,2015
2099,2015-11-20,136,positive,Yes,0.003392267654298382,2015
2100,2015-11-21,50,negative,Yes,-0.2205795168772063,2015
2101,2015-11-22,76,positive,Yes,0.46236103621961344,2015
2102,2015-11-23,92,negative,Yes,-0.06897324116440585,2015
2103,2015-11-24,90,positive,Yes,0.09085977996384646,2015
2104,2015-11-25,68,positive,Yes,0.32013698840407906,2015
2105,2015-11-26,84,negative,Yes,-0.0034711152203157946,2015
2106,2015-11-27,92,positive,Yes,0.003418645551390841,2015
2107,2015-11-28,96,positive,Yes,0.02789273867103823,2015
2108,2015-11-29,80,positive,Yes,0.0003457302372928217,2015
2109,2015-11-30,638,positive,Yes,0.03378123846326257,2015
2110,2015-12-01,2,positive,No,0.4404,2015
2111,2015-12-02,2,positive,No,0.6705,2015
2112,2015-12-03,12,positive,No,0.5296739596469104,2015
2113,2015-12-04,16,negative,Yes,-0.5028618433920848,2015
2114,2015-12-05,18,positive,Yes,0.5506446325036602,2015
2115,2015-12-06,112,negative,Yes,-0.2733304555809164,2015
2116,2015-12-07,22,positive,No,0.289936275078279,2015
2117,2015-12-08,206,negative,Yes,-0.0007841064727805923,2015
2118,2015-12-09,50,positive,Yes,0.12084988135465315,2015
2119,2015-12-10,36,positive,Yes,0.40627892572180635,2015
2120,2015-12-11,132,positive,Yes,0.1187801864404051,2015
2121,2015-12-12,470,positive,Yes,0.0010537326927491442,2015
2122,2015-12-13,436,positive,Yes,0.140094444596233,2015
2123,2015-12-14,488,positive,Yes,0.32156518077335944,2015
2124,2015-12-15,642,positive,Yes,0.21369357748048665,2015
2125,2015-12-16,946,positive,Yes,0.06606174800182742,2015
2126,2015-12-17,650,negative,Yes,-0.09177892414578494,2015
2127,2015-12-18,414,positive,Yes,0.15917056861701923,2015
2128,2015-12-19,456,positive,Yes,0.17447073573591543,2015
2129,2015-12-20,410,positive,Yes,0.2211180439201592,2015
2130,2015-12-21,518,negative,Yes,-0.010475142983854466,2015
2131,2015-12-22,455,positive,Yes,0.03666802880583143,2015
2132,2015-12-23,640,positive,Yes,0.15520910602465743,2015
2133,2015-12-24,356,positive,Yes,0.16975872063669578,2015
2134,2015-12-25,272,positive,Yes,0.2281433746887717,2015
