,Date,Like Count,Retweet Count,Follower Count,Daily_Avg_Sentiment_Score,Tweet Volume,Polarity
317,2015-12-23,0.0,0.0,621576.0,0.0,1,negative
318,2015-12-27,0.0,0.0,88.0,0.0,1,negative
319,2015-12-31,1.0,0.0,17695.0,0.6369359932184233,1,positive
320,2016-01-02,0.0,0.0,2472.0,-0.34,1,negative
321,2016-01-04,0.0,0.0,349.0,0.0,1,negative
322,2016-01-08,0.0,0.0,7482.0,0.0,1,negative
323,2016-01-11,0.0,1.0,101.0,0.498790099009901,1,positive
324,2016-01-14,0.0,0.0,532.0,0.0,1,negative
325,2016-01-15,3.0,0.0,35390.0,0.29298311104831876,2,positive
326,2016-01-19,0.0,1.0,636120.0,0.1330283020499277,3,positive
327,2016-01-20,0.0,0.0,9317.0,0.0,1,negative
328,2016-01-22,1.0,0.0,31.0,0.0,1,negative
329,2016-01-28,2.0,0.0,59040.0,0.17444355013550134,3,positive
330,2016-01-31,0.0,1.0,2492.0,0.4940981942215088,2,positive
331,2016-02-01,166.0,186.0,14325159.0,0.14942261970006754,1633,positive
332,2016-02-02,235.0,868.0,8630888.0,0.1386142747884111,975,positive
333,2016-02-03,0.0,0.0,798.0,0.0,1,negative
334,2016-02-04,1.0,0.0,17695.0,0.6369359932184233,1,positive
335,2016-02-08,1.0,0.0,1828.0,-0.4590509846827133,1,negative
336,2016-02-10,0.0,0.0,37.0,-0.7717,1,negative
337,2016-02-11,219.0,114.0,12102856.0,0.2108790020884327,1312,positive
338,2016-02-14,5.0,3.0,1530.0,0.3529137254901961,3,positive
339,2016-02-15,1.0,0.0,18433.0,0.0,2,negative
340,2016-02-17,5.0,2.0,17695.0,0.0,1,negative
341,2016-02-25,2.0,1.0,17695.0,-0.25004238485447866,1,negative
342,2016-02-26,1.0,1.0,17695.0,-0.12801446736366204,1,negative
343,2016-02-29,0.0,0.0,1246.0,0.0,1,negative
344,2016-03-02,1.0,0.0,17695.0,-0.2500141282848262,1,negative
345,2016-03-13,0.0,0.0,1246.0,0.0,1,negative
346,2016-03-16,8.0,2.0,179540.0,0.4047623420964687,15,positive
347,2016-03-17,1.0,0.0,128455.0,0.6499047985675916,9,positive
348,2016-03-18,5.0,1.0,52943.0,0.5157922595999471,8,positive
349,2016-03-19,3.0,0.0,12357.0,0.6859820182892288,4,positive
350,2016-03-20,2.0,7.0,96361.0,0.546313264702525,10,positive
351,2016-03-21,0.0,1.0,30830.0,0.11497819656179048,6,positive
352,2016-03-22,0.0,0.0,7776.0,0.5704557098765431,4,positive
353,2016-03-23,2.0,1.0,97907.0,0.4275118765767514,18,positive
354,2016-03-25,9.0,3.0,76984.0,0.3033129065779902,15,positive
355,2016-03-26,1.0,0.0,3204.0,0.5268746254681648,2,positive
356,2016-03-27,0.0,0.0,43101.0,0.677992563977634,10,positive
357,2016-03-31,2.0,1.0,2313.0,0.8363541720709035,2,positive
358,2016-04-03,0.0,1.0,29467.0,0.0,1,negative
359,2016-04-05,1.0,0.0,18395.0,0.4542868279423757,5,positive
360,2016-04-06,11.0,13.0,30770.0,0.2880581117972051,4,positive
361,2016-04-07,3.0,0.0,21935.0,0.07873337132436743,5,positive
362,2016-04-08,0.0,0.0,9354.0,0.7589781270044901,2,positive
363,2016-04-19,20.0,3.0,169777.0,0.489652496510128,15,positive
364,2016-04-20,6.0,4.0,3103.0,0.0,1,negative
365,2016-04-21,5.0,0.0,18012.0,0.34839653564290474,2,positive
366,2016-04-26,0.0,0.0,1388.0,0.0,1,negative
367,2016-04-27,0.0,0.0,767.0,0.0,1,negative
368,2016-04-28,1.0,0.0,40037.0,0.4398240777281015,2,positive
369,2016-05-01,0.0,0.0,458.0,0.4404,1,positive
370,2016-05-02,0.0,0.0,4278.0,0.0,2,negative
371,2016-05-03,0.0,0.0,19277.0,0.5234092441769985,3,positive
372,2016-05-05,8.0,2.0,28421.0,0.487719390591464,3,positive
373,2016-05-09,0.0,0.0,17.0,0.8271,1,positive
374,2016-05-12,85.0,39.0,6464082.0,0.4953499569467095,673,positive
375,2016-05-13,0.0,1.0,18539.0,0.0553914234856249,3,positive
376,2016-05-16,1.0,0.0,663.0,-0.527494419306184,1,negative
377,2016-05-19,0.0,2.0,17695.0,0.0,1,negative
378,2016-05-24,0.0,1.0,12005.0,0.0,1,negative
379,2016-05-26,3.0,3.0,8250.0,0.0,2,negative
380,2016-06-02,6.0,2.0,35390.0,0.6778031845153999,2,positive
381,2016-06-03,0.0,0.0,10.0,0.0,1,negative
382,2016-06-06,1.0,0.0,31.0,0.0,1,negative
383,2016-06-07,2.0,0.0,314.0,0.5300547770700637,1,positive
384,2016-06-24,9.0,3.0,18990.0,0.0,3,negative
385,2016-06-26,0.0,0.0,91.0,0.0,1,negative
386,2016-06-27,2.0,2.0,1650.0,0.0,1,negative
387,2016-06-28,0.0,0.0,3571.0,0.007456062727527303,2,positive
388,2016-07-04,2.0,2.0,17695.0,0.0,1,negative
389,2016-07-08,0.0,0.0,1246.0,0.0,1,negative
390,2016-07-09,2.0,2.0,17695.0,0.6370439728736931,1,positive
391,2016-07-11,0.0,0.0,513.0,0.0,1,negative
392,2016-07-12,2.0,0.0,281.0,0.0,1,negative
393,2016-07-13,2.0,3.0,8920.0,0.013939910313901344,2,positive
394,2016-07-18,1.0,1.0,17695.0,0.0,1,negative
395,2016-07-20,1.0,1.0,17695.0,-0.421547640576434,1,negative
396,2016-07-22,4.0,2.0,35390.0,0.24696395591975137,2,positive
397,2016-08-01,129.0,12.0,55751.0,0.6385107854567632,1,positive
398,2016-08-10,0.0,0.0,1246.0,0.3182,1,positive
399,2016-08-23,2.0,0.0,76408.0,-0.26776282064705265,3,negative
400,2016-08-26,0.0,0.0,288.0,0.0,1,negative
401,2016-08-27,0.0,0.0,883.0,0.6597,1,positive
402,2016-09-04,0.0,0.0,1712.0,0.8225000000000001,1,positive
403,2016-09-10,0.0,0.0,555.0,0.5232,1,positive
404,2016-09-11,6.0,1.0,1143.0,0.4240813648293963,1,positive
405,2016-09-13,0.0,0.0,110.0,0.0,1,negative
406,2016-09-14,0.0,0.0,547.0,0.0,1,negative
407,2016-09-17,1.0,0.0,1415.0,0.41987109540636036,2,positive
408,2016-09-21,0.0,0.0,499.0,0.3071825651302605,2,positive
409,2016-10-10,1.0,0.0,288.0,0.7743795138888889,1,positive
410,2016-10-15,26.0,15.0,3443.0,0.0,2,negative
411,2016-10-19,0.0,0.0,55.0,0.5859,1,positive
412,2016-10-23,0.0,0.0,2492.0,0.0,2,negative
413,2016-10-26,2.0,1.0,47821.0,0.02296810187992723,3,positive
414,2016-10-27,0.0,0.0,7482.0,0.0,1,negative
415,2016-11-01,2.0,1.0,17695.0,0.0,1,negative
416,2016-11-02,0.0,0.0,17905.0,0.0,2,negative
417,2016-11-03,0.0,0.0,18014.0,0.3125651715332519,2,positive
418,2016-11-04,0.0,0.0,654.0,0.08895,2,positive
